affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating,age_group
12,0,37.0,10.0,1,2,20,6,2,36-40
12,1,27.0,7.0,1,1,14,3,3,26-30
3,1,27.0,7.0,1,4,12,1,2,26-30
3,0,32.0,10.0,1,2,14,4,4,31-35
12,1,17.5,0.75,1,2,12,1,3,
12,1,32.0,15.0,1,3,18,5,4,31-35
2,1,22.0,7.0,0,4,14,4,3,18-25
1,0,32.0,7.0,1,4,20,6,5,31-35
7,0,27.0,4.0,1,2,18,6,2,26-30
1,1,22.0,1.5,1,5,14,5,3,18-25
12,1,32.0,15.0,0,3,17,5,1,31-35
12,1,42.0,15.0,1,2,12,1,2,41-45
7,0,42.0,15.0,1,3,20,5,4,41-45
12,0,32.0,10.0,0,2,18,4,2,31-35
12,1,32.0,15.0,1,3,9,1,1,31-35
7,0,57.0,15.0,1,5,20,4,5,56-60
12,0,47.0,15.0,1,4,20,6,4,46-50
2,1,42.0,15.0,1,2,17,6,3,41-45
12,0,37.0,15.0,1,3,17,6,3,36-40
12,0,37.0,15.0,1,5,17,5,2,36-40
7,0,27.0,10.0,1,2,20,6,4,26-30
2,0,37.0,15.0,1,2,16,5,4,36-40
12,1,32.0,15.0,1,1,14,5,2,31-35
7,0,32.0,10.0,1,3,17,6,3,31-35
2,0,37.0,15.0,1,4,18,5,1,36-40
7,1,27.0,1.5,0,2,17,5,5,26-30
3,1,47.0,15.0,1,2,17,5,2,46-50
12,0,37.0,15.0,1,2,17,5,4,36-40
12,1,27.0,4.0,0,2,14,5,5,26-30
2,1,27.0,10.0,1,4,14,1,5,26-30
1,1,22.0,4.0,1,3,16,1,3,18-25
12,0,52.0,7.0,0,4,16,5,5,51-55
2,1,27.0,4.0,1,1,16,3,5,26-30
7,1,37.0,15.0,1,2,17,6,4,36-40
2,1,27.0,4.0,0,1,17,3,1,26-30
12,1,17.5,0.75,1,2,12,3,5,
7,1,32.0,15.0,1,5,18,5,4,31-35
7,1,22.0,4.0,0,1,16,3,5,18-25
2,0,32.0,4.0,1,4,18,6,4,31-35
1,1,22.0,1.5,1,3,18,5,2,18-25
3,1,42.0,15.0,1,2,17,5,4,41-45
1,0,32.0,7.0,1,4,16,4,4,31-35
12,0,37.0,15.0,0,3,14,6,2,36-40
1,0,42.0,15.0,1,3,16,6,3,41-45
1,0,27.0,4.0,1,1,18,5,4,26-30
2,0,37.0,15.0,1,4,20,7,3,36-40
7,0,37.0,15.0,1,3,20,6,4,36-40
3,0,22.0,1.5,0,2,12,3,3,18-25
3,0,32.0,4.0,1,3,20,6,2,31-35
2,0,32.0,15.0,1,5,20,6,5,31-35
12,1,52.0,15.0,1,1,18,5,5,51-55
12,0,47.0,15.0,0,1,18,6,5,46-50
3,1,32.0,15.0,1,4,16,4,4,31-35
7,1,32.0,15.0,1,3,14,3,2,31-35
7,1,27.0,7.0,1,4,16,1,2,26-30
12,0,42.0,15.0,1,3,18,6,2,41-45
7,1,42.0,15.0,1,2,14,3,2,41-45
12,0,27.0,7.0,1,2,17,5,4,26-30
3,0,32.0,10.0,1,4,14,4,3,31-35
7,0,47.0,15.0,1,3,16,4,2,46-50
1,0,22.0,1.5,1,1,12,2,5,18-25
7,1,32.0,10.0,1,2,18,5,4,31-35
2,0,32.0,10.0,1,2,17,6,5,31-35
2,0,22.0,7.0,1,3,18,6,2,18-25
1,1,32.0,15.0,1,3,14,1,5,31-35
0,0,37.0,10.0,0,3,18,7,4,36-40
0,1,27.0,4.0,0,4,14,6,4,26-30
0,1,32.0,15.0,1,1,12,1,4,31-35
0,0,57.0,15.0,1,5,18,6,5,56-60
0,0,22.0,0.75,0,2,17,6,3,18-25
0,1,32.0,1.5,0,2,17,5,5,31-35
0,1,22.0,0.75,0,2,12,1,3,18-25
0,0,57.0,15.0,1,2,14,4,4,56-60
0,1,32.0,15.0,1,4,16,1,2,31-35
0,0,22.0,1.5,0,4,14,4,5,18-25
0,0,37.0,15.0,1,2,20,7,2,36-40
0,0,27.0,4.0,1,4,18,6,4,26-30
0,0,47.0,15.0,1,5,17,6,4,46-50
0,1,22.0,1.5,0,2,17,5,4,18-25
0,1,27.0,4.0,0,4,14,5,4,26-30
0,1,37.0,15.0,1,1,17,5,5,36-40
0,1,37.0,15.0,1,2,18,4,3,36-40
0,1,22.0,0.75,0,3,16,5,4,18-25
0,1,22.0,1.5,0,2,16,5,5,18-25
0,1,27.0,10.0,1,2,14,1,5,26-30
0,1,22.0,1.5,0,2,16,5,5,18-25
0,1,22.0,1.5,0,2,16,5,5,18-25
0,1,27.0,10.0,1,4,16,5,4,26-30
0,1,32.0,10.0,1,3,14,1,5,31-35
0,0,37.0,4.0,1,2,20,6,4,36-40
0,1,22.0,1.5,0,2,18,5,5,18-25
0,1,27.0,7.0,0,4,16,1,5,26-30
0,0,42.0,15.0,1,5,20,6,4,41-45
0,0,27.0,4.0,1,3,16,5,5,26-30
0,1,27.0,4.0,1,3,17,5,4,26-30
0,0,42.0,15.0,1,4,20,6,3,41-45
0,1,22.0,1.5,0,3,16,5,5,18-25
0,0,27.0,0.417,0,4,17,6,4,26-30
0,1,42.0,15.0,1,5,14,5,4,41-45
0,0,32.0,4.0,1,1,18,6,4,31-35
0,1,22.0,1.5,0,4,16,5,3,18-25
0,1,42.0,15.0,1,3,12,1,4,41-45
0,1,22.0,4.0,0,4,17,5,5,18-25
0,0,22.0,1.5,1,1,14,3,5,18-25
0,1,22.0,0.75,0,3,16,1,5,18-25
0,0,32.0,10.0,1,5,20,6,5,31-35
0,0,52.0,15.0,1,5,18,6,3,51-55
0,1,22.0,0.417,0,5,14,1,4,18-25
0,1,27.0,4.0,1,2,18,6,1,26-30
0,1,32.0,7.0,1,5,17,5,3,31-35
0,0,22.0,4.0,0,3,16,5,5,18-25
0,1,27.0,7.0,1,4,18,6,5,26-30
0,1,42.0,15.0,1,2,18,5,4,41-45
0,0,27.0,1.5,1,4,16,3,5,26-30
0,0,42.0,15.0,1,2,20,6,4,41-45
0,1,22.0,0.75,0,5,14,3,5,18-25
0,0,32.0,7.0,1,2,20,6,4,31-35
0,0,27.0,4.0,1,5,20,6,5,26-30
0,0,27.0,10.0,1,4,20,6,4,26-30
0,0,22.0,4.0,0,1,18,5,5,18-25
0,1,37.0,15.0,1,4,14,3,1,36-40
0,0,22.0,1.5,1,5,16,4,4,18-25
0,1,37.0,15.0,1,4,17,1,5,36-40
0,1,27.0,0.75,0,4,17,5,4,26-30
0,0,32.0,10.0,1,4,20,6,4,31-35
0,1,47.0,15.0,1,5,14,7,2,46-50
0,0,37.0,10.0,1,3,20,6,4,36-40
0,1,22.0,0.75,0,2,16,5,5,18-25
0,0,27.0,4.0,0,2,18,4,5,26-30
0,0,32.0,7.0,0,4,20,6,4,31-35
0,0,42.0,15.0,1,2,17,3,5,41-45
0,0,37.0,10.0,1,4,20,6,4,36-40
0,1,47.0,15.0,1,3,17,6,5,46-50
0,1,22.0,1.5,0,5,16,5,5,18-25
0,1,27.0,1.5,0,2,16,6,4,26-30
0,1,27.0,4.0,0,3,17,5,5,26-30
0,1,32.0,10.0,1,5,14,4,5,31-35
0,1,22.0,0.125,0,2,12,5,5,18-25
0,0,47.0,15.0,1,4,14,4,3,46-50
0,0,32.0,15.0,1,1,14,5,5,31-35
0,0,27.0,7.0,1,4,16,5,5,26-30
0,1,22.0,1.5,1,3,16,5,5,18-25
0,0,27.0,4.0,1,3,17,6,5,26-30
0,1,22.0,1.5,0,3,16,5,5,18-25
0,0,57.0,15.0,1,2,14,7,2,56-60
0,0,17.5,1.5,1,3,18,6,5,
0,0,57.0,15.0,1,4,20,6,5,56-60
0,1,22.0,0.75,0,2,16,3,4,18-25
0,0,42.0,4.0,0,4,17,3,3,41-45
0,1,22.0,1.5,1,4,12,1,5,18-25
0,1,22.0,0.417,0,1,17,6,4,18-25
0,1,32.0,15.0,1,4,17,5,5,31-35
0,1,27.0,1.5,0,3,18,5,2,26-30
0,1,22.0,1.5,1,3,14,1,5,18-25
0,1,37.0,15.0,1,3,14,1,4,36-40
0,1,32.0,15.0,1,4,14,3,4,31-35
0,0,37.0,10.0,1,2,14,5,3,36-40
0,0,37.0,10.0,1,4,16,5,4,36-40
0,0,57.0,15.0,1,5,20,5,3,56-60
0,0,27.0,0.417,0,1,16,3,4,26-30
0,1,42.0,15.0,1,5,14,1,5,41-45
0,0,57.0,15.0,1,3,16,6,1,56-60
0,0,37.0,10.0,1,1,16,6,4,36-40
0,0,37.0,15.0,1,3,17,5,5,36-40
0,0,37.0,15.0,1,4,20,6,5,36-40
0,1,27.0,10.0,1,5,14,1,5,26-30
0,0,37.0,10.0,1,2,18,6,4,36-40
0,1,22.0,0.125,0,4,12,4,5,18-25
0,0,57.0,15.0,1,5,20,6,5,56-60
0,1,37.0,15.0,1,4,18,6,4,36-40
0,0,22.0,4.0,1,4,14,6,4,18-25
0,0,27.0,7.0,1,4,18,5,4,26-30
0,0,57.0,15.0,1,4,20,5,4,56-60
0,0,32.0,15.0,1,3,14,6,3,31-35
0,1,22.0,1.5,0,2,14,5,4,18-25
0,1,32.0,7.0,1,4,17,1,5,31-35
0,1,37.0,15.0,1,4,17,6,5,36-40
0,1,32.0,1.5,0,5,18,5,5,31-35
0,0,42.0,10.0,1,5,20,7,4,41-45
0,1,27.0,7.0,0,3,16,5,4,26-30
0,0,37.0,15.0,0,4,20,6,5,36-40
0,0,37.0,15.0,1,4,14,3,2,36-40
0,0,32.0,10.0,0,5,18,6,4,31-35
0,1,22.0,0.75,0,4,16,1,5,18-25
0,1,27.0,7.0,1,4,12,2,4,26-30
0,1,27.0,7.0,1,2,16,2,5,26-30
0,1,42.0,15.0,1,5,18,5,4,41-45
0,0,42.0,15.0,1,4,17,5,3,41-45
0,1,27.0,7.0,1,2,16,1,2,26-30
0,1,22.0,1.5,0,3,16,5,5,18-25
0,0,37.0,15.0,1,5,20,6,5,36-40
0,1,22.0,0.125,0,2,14,4,5,18-25
0,0,27.0,1.5,0,4,16,5,5,26-30
0,0,32.0,1.5,0,2,18,6,5,31-35
0,0,27.0,1.5,0,2,17,6,5,26-30
0,1,27.0,10.0,1,4,16,1,3,26-30
0,0,42.0,15.0,1,4,18,6,5,41-45
0,1,27.0,1.5,0,2,16,6,5,26-30
0,0,27.0,4.0,0,2,18,6,3,26-30
0,1,32.0,10.0,1,3,14,5,3,31-35
0,1,32.0,15.0,1,3,18,5,4,31-35
0,1,22.0,0.75,0,2,18,6,5,18-25
0,1,37.0,15.0,1,2,16,1,4,36-40
0,0,27.0,4.0,1,4,20,5,5,26-30
0,0,27.0,4.0,0,1,20,5,4,26-30
0,1,27.0,10.0,1,2,12,1,4,26-30
0,1,32.0,15.0,1,5,18,6,4,31-35
0,0,27.0,7.0,1,5,12,5,3,26-30
0,0,52.0,15.0,1,2,18,5,4,51-55
0,0,27.0,4.0,0,3,20,6,3,26-30
0,0,37.0,4.0,1,1,18,5,4,36-40
0,0,27.0,4.0,1,4,14,5,4,26-30
0,1,52.0,15.0,1,5,12,1,3,51-55
0,1,57.0,15.0,1,4,16,6,4,56-60
0,0,27.0,7.0,1,1,16,5,4,26-30
0,0,37.0,7.0,1,4,20,6,3,36-40
0,0,22.0,0.75,0,2,14,4,3,18-25
0,0,32.0,4.0,1,2,18,5,3,31-35
0,0,37.0,15.0,1,4,20,6,3,36-40
0,0,22.0,0.75,1,2,14,4,3,18-25
0,0,42.0,15.0,1,4,20,6,3,41-45
0,1,52.0,15.0,1,5,17,1,1,51-55
0,1,37.0,15.0,1,4,14,1,2,36-40
0,0,27.0,7.0,1,4,14,5,3,26-30
0,0,32.0,4.0,1,2,16,5,5,31-35
0,1,27.0,4.0,1,2,18,6,5,26-30
0,1,27.0,4.0,1,2,18,5,5,26-30
0,0,37.0,15.0,1,5,18,6,5,36-40
0,1,47.0,15.0,1,5,12,5,4,46-50
0,1,32.0,10.0,1,3,17,1,4,31-35
0,1,27.0,1.5,1,4,17,1,2,26-30
0,1,57.0,15.0,1,2,18,5,2,56-60
0,1,22.0,1.5,0,4,14,5,4,18-25
0,0,42.0,15.0,1,3,14,3,4,41-45
0,0,57.0,15.0,1,4,9,2,2,56-60
0,0,57.0,15.0,1,4,20,6,5,56-60
0,1,22.0,0.125,0,4,14,4,5,18-25
0,1,32.0,10.0,1,4,14,1,5,31-35
0,1,42.0,15.0,1,3,18,5,4,41-45
0,1,27.0,1.5,0,2,18,6,5,26-30
0,0,32.0,0.125,1,2,18,5,2,31-35
0,1,27.0,4.0,0,3,16,5,4,26-30
0,1,27.0,10.0,1,2,16,1,4,26-30
0,1,32.0,7.0,1,4,16,1,3,31-35
0,1,37.0,15.0,1,4,14,5,4,36-40
0,1,42.0,15.0,1,5,17,6,2,41-45
0,0,32.0,1.5,1,4,14,6,5,31-35
0,1,32.0,4.0,1,3,17,5,3,31-35
0,1,37.0,7.0,0,4,18,5,5,36-40
0,1,22.0,0.417,1,3,14,3,5,18-25
0,1,27.0,7.0,1,4,14,1,5,26-30
0,0,27.0,0.75,0,3,16,5,5,26-30
0,0,27.0,4.0,1,2,20,5,5,26-30
0,0,32.0,10.0,1,4,16,4,5,31-35
0,0,32.0,15.0,1,1,14,5,5,31-35
0,0,22.0,0.75,0,3,17,4,5,18-25
0,1,27.0,7.0,1,4,17,1,4,26-30
0,0,27.0,0.417,1,4,20,5,4,26-30
0,0,37.0,15.0,1,4,20,5,4,36-40
0,1,37.0,15.0,1,2,14,1,3,36-40
0,0,22.0,4.0,1,1,18,5,4,18-25
0,0,37.0,15.0,1,4,17,5,3,36-40
0,1,22.0,1.5,0,2,14,4,5,18-25
0,0,52.0,15.0,1,4,14,6,2,51-55
0,1,22.0,1.5,0,4,17,5,5,18-25
0,0,32.0,4.0,1,5,14,3,5,31-35
0,0,32.0,4.0,1,2,14,3,5,31-35
0,1,22.0,1.5,0,3,16,6,5,18-25
0,0,27.0,0.75,0,2,18,3,3,26-30
0,1,22.0,7.0,1,2,14,5,2,18-25
0,1,27.0,0.75,0,2,17,5,3,26-30
0,1,37.0,15.0,1,4,12,1,2,36-40
0,1,22.0,1.5,0,1,14,1,5,18-25
0,1,37.0,10.0,0,2,12,4,4,36-40
0,1,37.0,15.0,1,4,18,5,3,36-40
0,1,42.0,15.0,1,3,12,3,3,41-45
0,0,22.0,4.0,0,2,18,5,5,18-25
0,0,52.0,7.0,1,2,20,6,2,51-55
0,0,27.0,0.75,0,2,17,5,5,26-30
0,1,27.0,4.0,0,2,17,4,5,26-30
0,0,42.0,1.5,0,5,20,6,5,41-45
0,0,22.0,1.5,0,4,17,6,5,18-25
0,0,22.0,4.0,0,4,17,5,3,18-25
0,1,22.0,4.0,1,1,14,5,4,18-25
0,0,37.0,15.0,1,5,20,4,5,36-40
0,1,37.0,10.0,1,3,16,6,3,36-40
0,0,42.0,15.0,1,4,17,6,5,41-45
0,1,47.0,15.0,1,4,17,5,5,46-50
0,0,22.0,1.5,0,4,16,5,4,18-25
0,1,32.0,10.0,1,3,12,1,4,31-35
0,1,22.0,7.0,1,1,14,3,5,18-25
0,1,32.0,10.0,1,4,17,5,4,31-35
0,0,27.0,1.5,1,2,16,2,4,26-30
0,0,37.0,15.0,1,4,14,5,5,36-40
0,0,42.0,4.0,1,3,14,4,5,41-45
0,1,37.0,15.0,1,5,14,5,4,36-40
0,1,32.0,7.0,1,4,17,5,5,31-35
0,1,42.0,15.0,1,4,18,6,5,41-45
0,0,27.0,4.0,0,4,18,6,4,26-30
0,0,22.0,0.75,0,4,18,6,5,18-25
0,0,27.0,4.0,1,4,14,5,3,26-30
0,1,22.0,0.75,0,5,18,1,5,18-25
0,1,52.0,15.0,1,5,9,5,5,51-55
0,0,32.0,10.0,1,3,14,5,5,31-35
0,1,37.0,15.0,1,4,16,4,4,36-40
0,0,32.0,7.0,1,2,20,5,4,31-35
0,1,42.0,15.0,1,3,18,1,4,41-45
0,0,32.0,15.0,1,1,16,5,5,31-35
0,0,27.0,4.0,1,3,18,5,5,26-30
0,1,32.0,15.0,1,4,12,3,4,31-35
0,0,22.0,0.75,1,3,14,2,4,18-25
0,1,22.0,1.5,0,3,16,5,3,18-25
0,1,42.0,15.0,1,4,14,3,5,41-45
0,1,52.0,15.0,1,3,16,5,4,51-55
0,0,37.0,15.0,1,5,20,6,4,36-40
0,1,47.0,15.0,1,4,12,2,3,46-50
0,0,57.0,15.0,1,2,20,6,4,56-60
0,0,32.0,7.0,1,4,17,5,5,31-35
0,1,27.0,7.0,1,4,17,1,4,26-30
0,0,22.0,1.5,0,1,18,6,5,18-25
0,1,22.0,4.0,1,3,9,1,4,18-25
0,1,22.0,1.5,0,2,14,1,5,18-25
0,0,42.0,15.0,1,2,20,6,4,41-45
0,0,57.0,15.0,1,4,9,2,4,56-60
0,1,27.0,7.0,1,2,18,1,5,26-30
0,1,22.0,4.0,1,3,14,1,5,18-25
0,0,37.0,15.0,1,4,14,5,3,36-40
0,0,32.0,7.0,1,1,18,6,4,31-35
0,1,22.0,1.5,0,2,14,5,5,18-25
0,1,22.0,1.5,1,3,12,1,3,18-25
0,0,52.0,15.0,1,2,14,5,5,51-55
0,1,37.0,15.0,1,2,14,1,1,36-40
0,1,32.0,10.0,1,2,14,5,5,31-35
0,0,42.0,15.0,1,4,20,4,5,41-45
0,1,27.0,4.0,1,3,18,4,5,26-30
0,0,37.0,15.0,1,4,20,6,5,36-40
0,0,27.0,1.5,0,3,18,5,5,26-30
0,1,22.0,0.125,0,2,16,6,3,18-25
0,0,32.0,10.0,1,2,20,6,3,31-35
0,1,27.0,4.0,0,4,18,5,4,26-30
0,1,27.0,7.0,1,2,12,5,1,26-30
0,0,32.0,4.0,1,5,18,6,3,31-35
0,1,37.0,15.0,1,2,17,5,5,36-40
0,0,47.0,15.0,0,4,20,6,4,46-50
0,0,27.0,1.5,0,1,18,5,5,26-30
0,0,37.0,15.0,1,4,20,6,4,36-40
0,1,32.0,15.0,1,4,18,1,4,31-35
0,1,32.0,7.0,1,4,17,5,4,31-35
0,1,42.0,15.0,1,3,14,1,3,41-45
0,1,27.0,7.0,1,3,16,1,4,26-30
0,0,27.0,1.5,0,3,16,4,2,26-30
0,0,22.0,1.5,0,3,16,3,5,18-25
0,0,27.0,4.0,1,3,16,4,2,26-30
0,1,27.0,7.0,1,3,12,1,2,26-30
0,1,37.0,15.0,1,2,18,5,4,36-40
0,1,37.0,7.0,1,3,14,4,4,36-40
0,0,22.0,1.5,0,2,16,5,5,18-25
0,0,37.0,15.0,1,5,20,5,4,36-40
0,1,22.0,1.5,0,4,16,5,3,18-25
0,1,32.0,10.0,1,4,16,1,5,31-35
0,0,27.0,4.0,0,2,17,5,3,26-30
0,1,22.0,0.417,0,4,14,5,5,18-25
0,1,27.0,4.0,0,2,18,5,5,26-30
0,0,37.0,15.0,1,4,18,5,3,36-40
0,0,37.0,10.0,1,5,20,7,4,36-40
0,1,27.0,7.0,1,2,14,4,2,26-30
0,0,32.0,4.0,1,2,16,5,5,31-35
0,0,32.0,4.0,1,2,16,6,4,31-35
0,0,22.0,1.5,0,3,18,4,5,18-25
0,1,22.0,4.0,1,4,14,3,4,18-25
0,1,17.5,0.75,0,2,18,5,4,
0,0,32.0,10.0,1,4,20,4,5,31-35
0,1,32.0,0.75,0,5,14,3,3,31-35
0,0,37.0,15.0,1,4,17,5,3,36-40
0,0,32.0,4.0,0,3,14,4,5,31-35
0,1,27.0,1.5,0,2,17,3,2,26-30
0,1,22.0,7.0,1,4,14,1,5,18-25
0,0,47.0,15.0,1,5,14,6,5,46-50
0,0,27.0,4.0,1,1,16,4,4,26-30
0,1,37.0,15.0,1,5,14,1,3,36-40
0,0,42.0,4.0,1,4,18,5,5,41-45
0,1,32.0,4.0,1,2,14,1,5,31-35
0,0,52.0,15.0,1,2,14,7,4,51-55
0,1,22.0,1.5,0,2,16,1,4,18-25
0,0,52.0,15.0,1,4,12,2,4,51-55
0,1,22.0,0.417,0,3,17,1,5,18-25
0,1,22.0,1.5,0,2,16,5,5,18-25
0,0,27.0,4.0,1,4,20,6,4,26-30
0,1,32.0,15.0,1,4,14,1,5,31-35
0,1,27.0,1.5,0,2,16,3,5,26-30
0,0,32.0,4.0,0,1,20,6,5,31-35
0,0,37.0,15.0,1,3,20,6,4,36-40
0,1,32.0,10.0,0,2,16,6,5,31-35
0,1,32.0,10.0,1,5,14,5,5,31-35
0,0,37.0,1.5,1,4,18,5,3,36-40
0,0,32.0,1.5,0,2,18,4,4,31-35
0,1,32.0,10.0,1,4,14,1,4,31-35
0,1,47.0,15.0,1,4,18,5,4,46-50
0,1,27.0,10.0,1,5,12,1,5,26-30
0,0,27.0,4.0,1,3,16,4,5,26-30
0,1,37.0,15.0,1,4,12,4,2,36-40
0,1,27.0,0.75,0,4,16,5,5,26-30
0,1,37.0,15.0,1,4,16,1,5,36-40
0,1,32.0,15.0,1,3,16,1,5,31-35
0,1,27.0,10.0,1,2,16,1,5,26-30
0,0,27.0,7.0,0,2,20,6,5,26-30
0,1,37.0,15.0,1,2,14,1,3,36-40
0,0,27.0,1.5,1,2,17,4,4,26-30
0,1,22.0,0.75,1,2,14,1,5,18-25
0,0,22.0,4.0,1,4,14,2,4,18-25
0,0,42.0,0.125,0,4,17,6,4,41-45
0,0,27.0,1.5,1,4,18,6,5,26-30
0,0,27.0,7.0,1,3,16,6,3,26-30
0,1,52.0,15.0,1,4,14,1,3,51-55
0,0,27.0,1.5,0,5,20,5,2,26-30
0,1,27.0,1.5,0,2,16,5,5,26-30
0,1,27.0,1.5,0,3,17,5,5,26-30
0,0,22.0,0.125,0,5,16,4,4,18-25
0,1,27.0,4.0,1,4,16,1,5,26-30
0,1,27.0,4.0,1,4,12,1,5,26-30
0,1,47.0,15.0,1,2,14,5,5,46-50
0,1,32.0,15.0,1,3,14,5,3,31-35
0,0,42.0,7.0,1,2,16,5,5,41-45
0,0,22.0,0.75,0,4,16,6,4,18-25
0,0,27.0,0.125,0,3,20,6,5,26-30
0,0,32.0,10.0,1,3,20,6,5,31-35
0,1,22.0,0.417,0,5,14,4,5,18-25
0,1,47.0,15.0,1,5,14,1,4,46-50
0,1,32.0,10.0,1,3,14,1,5,31-35
0,0,57.0,15.0,1,4,17,5,5,56-60
0,0,27.0,4.0,1,3,20,6,5,26-30
0,1,32.0,7.0,1,4,17,1,5,31-35
0,1,37.0,10.0,1,4,16,1,5,36-40
0,1,32.0,10.0,1,1,18,1,4,31-35
0,1,22.0,4.0,0,3,14,1,4,18-25
0,1,27.0,7.0,1,4,14,3,2,26-30
0,0,57.0,15.0,1,5,18,5,2,56-60
0,0,32.0,7.0,1,2,18,5,5,31-35
0,1,27.0,1.5,0,4,17,1,3,26-30
0,0,22.0,1.5,0,4,14,5,5,18-25
0,1,22.0,1.5,1,4,14,5,4,18-25
0,1,32.0,7.0,1,3,16,1,5,31-35
0,1,47.0,15.0,1,3,16,5,4,46-50
0,1,22.0,0.75,0,3,16,1,5,18-25
0,1,22.0,1.5,1,2,14,5,5,18-25
0,1,27.0,4.0,1,1,16,5,5,26-30
0,0,52.0,15.0,1,4,16,5,5,51-55
0,0,32.0,10.0,1,4,20,6,5,31-35
0,0,47.0,15.0,1,4,16,6,4,46-50
0,1,27.0,7.0,1,2,14,1,2,26-30
0,1,22.0,1.5,0,4,14,4,5,18-25
0,1,32.0,10.0,1,2,16,5,4,31-35
0,1,22.0,0.75,0,2,16,5,4,18-25
0,1,22.0,1.5,0,2,16,5,5,18-25
0,1,42.0,15.0,1,3,18,6,4,41-45
0,1,27.0,7.0,1,5,14,4,5,26-30
0,0,42.0,15.0,1,4,16,4,4,41-45
0,1,57.0,15.0,1,3,18,5,2,56-60
0,0,42.0,15.0,1,3,18,6,2,41-45
0,1,32.0,7.0,1,2,14,1,2,31-35
0,0,22.0,4.0,0,5,12,4,5,18-25
0,1,22.0,1.5,0,1,16,6,5,18-25
0,1,22.0,0.75,0,1,14,4,5,18-25
0,1,32.0,15.0,1,4,12,1,5,31-35
0,0,22.0,1.5,0,2,18,5,3,18-25
0,0,27.0,4.0,1,5,17,2,5,26-30
0,1,27.0,4.0,1,4,12,1,5,26-30
0,0,42.0,15.0,1,5,18,5,4,41-45
0,0,32.0,1.5,0,2,20,7,3,31-35
0,0,57.0,15.0,0,4,9,3,1,56-60
0,0,37.0,7.0,0,4,18,5,5,36-40
0,0,52.0,15.0,1,2,17,5,4,51-55
0,0,47.0,15.0,1,4,17,6,5,46-50
0,1,27.0,7.0,0,2,17,5,4,26-30
0,1,27.0,7.0,1,4,14,5,5,26-30
0,1,22.0,4.0,0,2,14,3,3,18-25
0,0,37.0,7.0,1,2,20,6,5,36-40
0,0,27.0,7.0,0,4,12,4,3,26-30
0,0,42.0,10.0,1,4,18,6,4,41-45
0,1,22.0,1.5,0,3,14,1,5,18-25
0,1,22.0,4.0,1,2,14,1,3,18-25
0,1,57.0,15.0,0,4,20,6,5,56-60
0,0,37.0,15.0,1,4,14,4,3,36-40
0,1,27.0,7.0,1,3,18,5,5,26-30
0,1,17.5,10.0,0,4,14,4,5,
0,0,22.0,4.0,1,4,16,5,5,18-25
0,1,27.0,4.0,1,2,16,1,4,26-30
0,1,37.0,15.0,1,2,14,5,1,36-40
0,1,22.0,1.5,0,5,14,1,4,18-25
0,0,27.0,7.0,1,2,20,5,4,26-30
0,0,27.0,4.0,1,4,14,5,5,26-30
0,0,22.0,0.125,0,1,16,3,5,18-25
0,1,27.0,7.0,1,4,14,1,4,26-30
0,1,32.0,15.0,1,5,16,5,3,31-35
0,0,32.0,10.0,1,4,18,5,4,31-35
0,1,32.0,15.0,1,2,14,3,4,31-35
0,1,22.0,1.5,0,3,17,5,5,18-25
0,0,27.0,4.0,1,4,17,4,4,26-30
0,1,52.0,15.0,1,5,14,1,5,51-55
0,1,27.0,7.0,1,2,12,1,2,26-30
0,1,27.0,7.0,1,3,12,1,4,26-30
0,1,42.0,15.0,1,2,14,1,4,41-45
0,1,42.0,15.0,1,4,14,5,4,41-45
0,0,27.0,7.0,1,4,14,3,3,26-30
0,0,27.0,7.0,1,2,20,6,2,26-30
0,1,42.0,15.0,1,3,12,3,3,41-45
0,0,27.0,4.0,1,3,16,3,5,26-30
0,1,27.0,7.0,1,3,14,1,4,26-30
0,1,22.0,1.5,0,2,14,4,5,18-25
0,1,27.0,4.0,1,4,14,1,4,26-30
0,1,22.0,4.0,0,4,14,5,5,18-25
0,1,22.0,1.5,0,2,16,4,5,18-25
0,0,47.0,15.0,0,4,14,5,4,46-50
0,0,37.0,10.0,1,2,18,6,2,36-40
0,0,37.0,15.0,1,3,17,5,4,36-40
0,1,27.0,4.0,1,2,16,1,4,26-30
3,0,27.0,1.5,0,3,18,4,4,26-30
3,1,27.0,4.0,1,3,17,1,5,26-30
7,0,37.0,15.0,1,5,18,6,2,36-40
12,1,32.0,10.0,1,3,17,5,2,31-35
1,0,22.0,0.125,0,4,16,5,5,18-25
1,1,22.0,1.5,1,2,14,1,5,18-25
12,0,37.0,15.0,1,4,14,5,2,36-40
7,1,22.0,1.5,0,2,14,3,4,18-25
2,0,37.0,15.0,1,2,18,6,4,36-40
3,1,32.0,15.0,1,4,12,3,2,31-35
1,1,37.0,15.0,1,4,14,4,2,36-40
7,1,42.0,15.0,1,3,17,1,4,41-45
12,1,42.0,15.0,1,5,9,4,1,41-45
12,0,37.0,10.0,1,2,20,6,2,36-40
12,1,32.0,15.0,1,3,14,1,2,31-35
3,0,27.0,4.0,0,1,18,6,5,26-30
7,0,37.0,10.0,1,2,18,7,3,36-40
7,1,27.0,4.0,0,3,17,5,5,26-30
1,0,42.0,15.0,1,4,16,5,5,41-45
1,1,47.0,15.0,1,5,14,4,5,46-50
7,1,27.0,4.0,1,3,18,5,4,26-30
